0x1f6beb0,0.000059,0.000000,1.289016,39.969481,0.000000,200.152713
0x1f6beb0,1601.879794,5333.333333,1601.879794,49593.331145,0.150000,0.161312
0x1f6beb0,5333.333333,5333.333333,72497.291649,2151918.766220,0.160000,0.003718
0x1f6beb0,9805.857112,9800.000000,138811.474432,49374.506334,0.160000,0.162027
0x1f6beb0,9800.000875,9800.000000,180809.734836,1530606.167595,0.170000,0.005227
0x1f6beb0,9816.665317,9800.000000,376878.025106,4910762.339757,0.170000,0.001629
0x1f6beb0,9823.822717,9800.000000,534530.251786,731668.570602,0.170000,0.010934
0x1f6beb0,22960.437116,22937.647059,524922.057979,39794.934482,0.170000,0.201031
0x1f6beb0,22937.647059,22937.647059,567389.563698,2327196.597286,0.220000,0.003438
0x1f6beb0,22965.737868,22937.647059,641678.899061,1111479.682164,0.220000,0.007198
0x1f6beb0,22971.960311,22937.647059,778737.318262,4422149.519978,0.220000,0.001809
0x1f6beb0,22977.695603,22937.647059,905065.544883,1052962.368242,0.220000,0.007598
0x1f6beb0,22978.169548,22937.647059,915504.869657,1081429.995471,0.220000,0.007398
0x1f6beb0,22977.969011,22937.647059,911087.747436,613182.468692,0.220000,0.013047
0x1f6beb0,22983.477490,22937.647059,1032420.072143,4971800.668398,0.220000,0.001609
0x1f6beb0,46147.521732,46098.427807,1127464.075565,40780.617717,0.220000,0.196172
0x1f6beb0,46102.073260,46098.427807,1222586.278050,5164372.394375,0.240000,0.001549
0x1f6beb0,46158.207661,46098.427807,1362837.320457,1630427.886763,0.240000,0.004907
0x1f6beb0,46159.736688,46098.427807,1396516.379352,2140403.828303,0.240000,0.003738
0x1f6beb0,46162.090916,46098.427807,1448371.709863,2261412.212217,0.240000,0.003538
0x1f6beb0,46164.777228,46098.427807,1507541.662777,2470956.644658,0.240000,0.003238
0x1f6beb0,46171.540581,46098.427807,1656514.436203,5164372.394375,0.240000,0.001549
0x1f6beb0,46175.943411,46098.427807,1753493.216686,1156777.742260,0.240000,0.006916
0x1f6beb0,46175.908126,46098.427807,1752716.006795,2327196.597286,0.240000,0.003438
0x1f6beb0,46181.742828,46098.427807,1881233.870018,5164372.394375,0.240000,0.001549
0x1f6beb0,46188.272815,46098.427807,2025066.409940,3059185.720821,0.240000,0.002615
0x1f6beb0,46190.247383,46098.427807,2068559.162658,2340815.441597,0.240000,0.003418
0x1f6beb0,46191.146058,46098.427807,2088353.792128,2411372.671408,0.240000,0.003318
0x1f6beb0,46189.462779,46098.427807,2051277.114505,616965.593547,0.240000,0.012967
0x1f6beb0,46185.932358,46098.427807,1973514.406624,1075613.989312,0.240000,0.007438
0x1f6beb0,46183.248054,46098.427807,1914388.694392,1039283.290806,0.240000,0.007698
0x1f6beb0,91567.315402,91488.585027,1825640.495897,38799.191883,0.240000,0.206190
0x1f6beb0,91492.131570,91488.585027,1869442.016596,4971800.668398,0.270000,0.001609
0x1f6beb0,91573.475346,91488.585027,1961322.304664,1617243.889086,0.270000,0.004947
0x1f6beb0,91577.563142,91488.585027,2051361.994986,5098545.426228,0.270000,0.001569
0x1f6beb0,91585.154836,91488.585027,2218580.194695,4190511.182304,0.270000,0.001909
0x1f6beb0,91587.942418,91488.585027,2279980.766373,2151918.766220,0.270000,0.003718
0x1f6beb0,91586.699364,91488.585027,2252600.681353,1560461.823743,0.270000,0.005127
0x1f6beb0,91588.158456,91488.585027,2284739.315797,3942683.305109,0.270000,0.002029
0x1f6beb0,91589.462673,91488.585027,2313466.620477,1518981.356428,0.270000,0.005267
0x1f6beb0,91591.384752,91488.585027,2355803.224888,4422149.519978,0.270000,0.001809
0x1f6beb0,91594.346456,91488.585027,2421039.086422,2313735.304960,0.270000,0.003458
0x1f6beb0,91594.049750,91488.585027,2414503.698413,2327196.597267,0.270000,0.003438
0x1f6beb0,91597.487417,91488.585027,2490223.357053,4851204.558122,0.270000,0.001649
0x1f6beb0,91600.569948,91488.585027,2558120.626679,2236128.174401,0.270000,0.003578
